Chromosome	Start	Ratio	MedianRatio	CopyNumber
NC_001141.2	35001	0.974631	1.00441	2
NC_001141.2	35251	1.1212	1.00441	2
NC_001141.2	35501	1.09131	1.00441	2
NC_001141.2	35751	1.05451	1.00441	2
NC_001141.2	36001	0.770638	1.00441	2
NC_001141.2	36251	1.0948	1.00441	2
NC_001141.2	36501	0.998852	1.00441	2
NC_001141.2	36751	1.19788	1.00441	2
NC_001141.2	37001	1.03251	1.00441	2
NC_001141.2	37251	0.919207	1.00441	2
NC_001141.2	37501	0.846912	1.00441	2
NC_001141.2	37751	1.02304	1.00441	2
NC_001141.2	38001	1.14279	1.00441	2
NC_001141.2	38251	1.12835	1.00441	2
NC_001141.2	38501	1.10794	1.00441	2
NC_001141.2	38751	1.14749	1.00441	2
NC_001141.2	39001	1.07923	1.00441	2
NC_001141.2	39251	0.907515	1.00441	2
NC_001141.2	39501	1.17924	1.00441	2
NC_001141.2	39751	1.08796	1.00441	2
NC_001141.2	40001	1.13918	1.00441	2
NC_001141.2	40251	0.985462	1.00441	2
NC_001141.2	40501	0.932506	1.00441	2
NC_001141.2	40751	0.959897	1.00441	2
NC_001141.2	41001	0.852866	1.00441	2
NC_001141.2	41251	1.00147	1.00441	2
NC_001141.2	41501	0.955743	1.00441	2
NC_001141.2	41751	1.13539	1.00441	2
NC_001141.2	42001	0.992872	1.00441	2
NC_001141.2	42251	1.06445	1.00441	2
NC_001141.2	42501	1.03426	1.00441	2
NC_001141.2	42751	1.15539	1.00441	2
NC_001141.2	43001	1.06192	1.00441	2
NC_001141.2	43251	0.983163	1.00441	2
NC_001141.2	43501	0.948143	1.00441	2
NC_001141.2	43751	0.86944	1.00441	2
NC_001141.2	44001	1.0061	1.00441	2
NC_001141.2	44251	0.962664	1.00441	2
NC_001141.2	44501	1.11952	1.00441	2
NC_001141.2	44751	1.19097	1.00441	2
NC_001141.2	45001	0.964514	1.00441	2
NC_001141.2	45251	0.985366	1.00441	2
NC_001141.2	45501	1.0766	1.00441	2
NC_001141.2	45751	1.08364	1.00441	2
NC_001141.2	46001	0.933077	1.00441	2
NC_001141.2	46251	0.946796	1.00441	2
NC_001141.2	46501	0.901545	1.00441	2
NC_001141.2	46751	0.927403	1.00441	2
NC_001141.2	47001	1.18467	1.00441	2
NC_001141.2	47251	1.08398	1.00441	2
NC_001141.2	47501	0.951965	1.00441	2
NC_001141.2	47751	0.875662	1.00441	2
NC_001141.2	48001	0.995258	1.00441	2
NC_001141.2	48251	1.03426	1.00441	2
NC_001141.2	48501	1.12145	1.00441	2
NC_001141.2	48751	1.09553	1.00441	2
NC_001141.2	49001	0.978918	1.00441	2
NC_001141.2	49251	0.964472	1.00441	2
NC_001141.2	49501	0.978657	1.00441	2
NC_001141.2	49751	1.01539	1.00441	2
NC_001141.2	50001	0.747486	1.00441	2
NC_001141.2	50251	1.02196	1.00441	2
NC_001141.2	50501	1.05575	1.00441	2
NC_001141.2	50751	1.08796	1.00441	2
NC_001141.2	51001	1.08353	1.00441	2
NC_001141.2	51251	0.953592	1.00441	2
NC_001141.2	51501	0.808528	1.00441	2
NC_001141.2	51751	1.01875	1.00441	2
NC_001141.2	52001	1.12107	1.00441	2
NC_001141.2	52251	1.28371	1.00441	2
NC_001141.2	52501	1.09664	1.00441	2
NC_001141.2	52751	1.07736	1.00441	2
NC_001141.2	53001	0.953947	1.00441	2
NC_001141.2	53251	0.83986	1.00441	2
NC_001141.2	53501	1.02597	1.00441	2
NC_001141.2	53751	1.02633	1.00441	2
NC_001141.2	54001	0.947414	1.00441	2
NC_001141.2	54251	1.02815	1.00441	2
NC_001141.2	54501	0.950608	1.00441	2
NC_001141.2	54751	0.992935	1.00441	2
NC_001141.2	55001	1.08692	1.00441	2
NC_001141.2	55251	1.21348	1.00441	2
NC_001141.2	55501	1.12365	1.00441	2
NC_001141.2	55751	1.0359	1.00441	2
NC_001141.2	56001	1.10982	1.00441	2
NC_001141.2	56251	0.970853	1.00441	2
NC_001141.2	56501	0.956877	1.00441	2
NC_001141.2	56751	1.12929	1.00441	2
NC_001141.2	57001	0.856966	1.00441	2
NC_001141.2	57251	0.892638	1.00441	2
NC_001141.2	57501	0.860921	1.00441	2
NC_001141.2	57751	0.898364	1.00441	2
NC_001141.2	58001	1.0313	1.00441	2
NC_001141.2	58251	1.08333	1.00441	2
NC_001141.2	58501	0.978274	1.00441	2
NC_001141.2	58751	0.932238	1.00441	2
NC_001141.2	59001	0.980978	1.00441	2
NC_001141.2	59251	0.972605	1.00441	2
NC_001141.2	59501	1.03561	1.00441	2
NC_001141.2	59751	1.1328	1.00441	2
NC_001141.2	60001	1.01213	1.00441	2
NC_001141.2	60251	0.917245	1.00441	2
NC_001141.2	60501	0.789688	1.00441	2
NC_001141.2	60751	1.22444	1.00441	2
NC_001141.2	61001	1.0344	1.00441	2
NC_001141.2	61251	1.09415	1.00441	2
NC_001141.2	61501	0.818032	1.00441	2
NC_001141.2	61751	0.894718	1.00441	2
NC_001141.2	62001	1.05122	1.00441	2
NC_001141.2	62251	0.934908	1.00441	2
NC_001141.2	62501	0.821819	1.00441	2
NC_001141.2	62751	0.883434	1.00441	2
NC_001141.2	63001	1.04947	1.00441	2
NC_001141.2	63251	1.0016	1.00441	2
NC_001141.2	63501	1.02671	1.00441	2
NC_001141.2	63751	1.02815	1.00441	2
NC_001141.2	64001	1.03089	1.00441	2
NC_001141.2	64251	1.00648	1.00441	2
NC_001141.2	64501	1.05702	1.00441	2
NC_001141.2	64751	1.06655	1.00441	2
NC_001141.2	65001	1.04467	1.00441	2
NC_001141.2	65251	0.896322	1.00441	2
NC_001141.2	65501	1.03194	1.00441	2
NC_001141.2	65751	0.988811	1.00441	2
NC_001141.2	66001	1.01637	1.00441	2
NC_001141.2	66251	1.0594	1.00441	2
NC_001141.2	66501	1.04936	1.00441	2
NC_001141.2	66751	1.13702	1.00441	2
NC_001141.2	67001	1.11025	1.00441	2
NC_001141.2	67251	1.20348	1.00441	2
NC_001141.2	67501	1.24039	1.00441	2
NC_001141.2	67751	0.953833	1.00441	2
NC_001141.2	68001	0.956865	1.00441	2
NC_001141.2	68251	1.00854	1.00441	2
NC_001141.2	68501	0.955268	1.00441	2
NC_001141.2	68751	1.10425	1.00441	2
NC_001141.2	69001	1.10257	1.00441	2
NC_001141.2	69251	0.908924	1.00441	2
NC_001141.2	69501	1.12866	1.00441	2
NC_001141.2	69751	0.991684	1.00441	2
NC_001141.2	70001	0.950048	1.00441	2
NC_001141.2	70251	0.864492	1.00441	2
NC_001141.2	70501	1.01579	1.00441	2
NC_001141.2	70751	0.992242	1.00441	2
NC_001141.2	71001	1.05701	1.00441	2
NC_001141.2	71251	1.10902	1.00441	2
NC_001141.2	71501	1.08322	1.00441	2
NC_001141.2	71751	1.02706	1.00441	2
NC_001141.2	72001	0.974357	1.00441	2
NC_001141.2	72251	1.03727	1.00441	2
NC_001141.2	72501	0.988964	1.00441	2
NC_001141.2	72751	0.985322	1.00441	2
NC_001141.2	73001	1.06585	1.00441	2
NC_001141.2	73251	0.963676	1.00441	2
NC_001141.2	73501	0.98478	1.00441	2
NC_001141.2	73751	0.960918	1.00441	2
NC_001141.2	74001	0.988063	1.00441	2
NC_001141.2	74251	1.10728	1.00441	2
NC_001141.2	74501	1.02374	1.00441	2
NC_001141.2	74751	1.04641	1.00441	2
NC_001141.2	75001	1.0193	1.00441	2
NC_001141.2	75251	1.0361	1.00441	2
NC_001141.2	75501	1.03551	1.00441	2
NC_001141.2	75751	1.05165	1.00441	2
NC_001141.2	76001	1.10145	1.00441	2
NC_001141.2	76251	0.972503	1.00441	2
NC_001141.2	76501	1.09288	1.00441	2
NC_001141.2	76751	0.958605	1.00441	2
NC_001141.2	77001	0.868844	1.00441	2
NC_001141.2	77251	0.916892	1.00441	2
NC_001141.2	77501	0.92922	1.00441	2
NC_001141.2	77751	1.07577	1.00441	2
NC_001141.2	78001	1.15263	1.00441	2
NC_001141.2	78251	1.15881	1.00441	2
NC_001141.2	78501	1.05458	1.00441	2
NC_001141.2	78751	1.03815	1.00441	2
NC_001141.2	79001	1.17009	1.00441	2
NC_001141.2	79251	1.06951	1.00441	2
NC_001141.2	79501	0.837458	1.00441	2
NC_001141.2	79751	0.935131	1.00441	2
NC_001141.2	80001	0.96125	1.00441	2
NC_001141.2	80251	1.07611	1.00441	2
NC_001141.2	80501	1.11013	1.00441	2
NC_001141.2	80751	1.15551	1.00441	2
NC_001141.2	81001	1.07033	1.00441	2
NC_001141.2	81251	1.05434	1.00441	2
NC_001141.2	81501	1.16566	1.00441	2
NC_001141.2	81751	1.10258	1.00441	2
NC_001141.2	82001	0.981803	1.00441	2
NC_001141.2	82251	0.895225	1.00441	2
NC_001141.2	82501	0.85458	1.00441	2
NC_001141.2	82751	1.02226	1.00441	2
NC_001141.2	83001	1.10365	1.00441	2
NC_001141.2	83251	1.06022	1.00441	2
NC_001141.2	83501	1.17024	1.00441	2
NC_001141.2	83751	1.15551	1.00441	2
NC_001141.2	84001	1.05701	1.00441	2
NC_001141.2	84251	1.08538	1.00441	2
NC_001141.2	84501	1.11355	1.00441	2
NC_001141.2	84751	0.959146	1.00441	2
NC_001141.2	85001	1.04682	1.00441	2
NC_001141.2	85251	1.0317	1.00441	2
NC_001141.2	85501	0.880535	1.00441	2
NC_001141.2	85751	1.0235	1.00441	2
NC_001141.2	86001	1.10613	1.00441	2
NC_001141.2	86251	1.0444	1.00441	2
NC_001141.2	86501	0.962533	1.00441	2
NC_001141.2	86751	0.921837	1.00441	2
NC_001141.2	87001	0.826653	1.00441	2
NC_001141.2	87251	0.859691	1.00441	2
NC_001141.2	87501	1.17134	1.00441	2
NC_001141.2	87751	1.17289	1.00441	2
NC_001141.2	88001	1.08754	1.00441	2
NC_001141.2	88251	1.09461	1.00441	2
NC_001141.2	88501	1.07984	1.00441	2
NC_001141.2	88751	1.18296	1.00441	2
NC_001141.2	89001	1.10229	1.00441	2
NC_001141.2	89251	1.16636	1.00441	2
NC_001141.2	89501	1.00018	1.00441	2
NC_001141.2	89751	0.998707	1.00441	2
NC_001141.2	90001	1.09281	1.00441	2
NC_001141.2	90251	1.16412	1.00441	2
NC_001141.2	90501	1.0804	1.00441	2
NC_001141.2	90751	1.02682	1.00441	2
NC_001141.2	91001	0.965189	1.00441	2
NC_001141.2	91251	0.981519	1.00441	2
NC_001141.2	91501	1.06131	1.00441	2
NC_001141.2	91751	1.03596	1.00441	2
NC_001141.2	92001	1.09509	1.00441	2
NC_001141.2	92251	1.03425	1.00441	2
NC_001141.2	92501	0.893776	1.00441	2
NC_001141.2	92751	0.953083	1.00441	2
NC_001141.2	93001	0.928569	1.00441	2
NC_001141.2	93251	0.987776	1.00441	2
NC_001141.2	93501	0.904136	1.00441	2
NC_001141.2	93751	1.12442	1.00441	2
NC_001141.2	94001	0.999489	1.00441	2
NC_001141.2	94251	0.937718	1.00441	2
NC_001141.2	94501	1.00945	1.00441	2
NC_001141.2	94751	0.9997	1.00441	2
NC_001141.2	95001	0.98244	1.00441	2
NC_001141.2	95251	1.1871	1.00441	2
NC_001141.2	95501	1.00364	1.00441	2
NC_001141.2	95751	0.959444	1.00441	2
NC_001141.2	96001	1.01699	1.00441	2
NC_001141.2	96251	0.972804	1.00441	2
NC_001141.2	96501	0.989355	1.00441	2
NC_001141.2	96751	1.15881	1.00441	2
NC_001141.2	97001	1.0343	1.00441	2
NC_001141.2	97251	0.977094	1.00441	2
NC_001141.2	97501	0.884173	1.00441	2
NC_001141.2	97751	0.96054	1.00441	2
NC_001141.2	98001	0.928195	1.00441	2
NC_001141.2	98251	0.950291	1.00441	2
NC_001141.2	98501	0.99273	1.00441	2
NC_001141.2	98751	1.04355	1.00441	2
NC_001141.2	99001	0.955784	1.00441	2
NC_001141.2	99251	0.95512	1.00441	2
NC_001141.2	99501	0.985353	1.00441	2
NC_001141.2	99751	0.997671	1.00441	2
NC_001141.2	100001	1.1363	1.00441	2
NC_001141.2	100251	0.921118	1.00441	2
NC_001141.2	100501	1.00178	1.00441	2
NC_001141.2	100751	0.98018	1.00441	2
NC_001141.2	101001	1.03217	1.00441	2
NC_001141.2	101251	1.08692	1.00441	2
NC_001141.2	101501	0.915091	1.00441	2
NC_001141.2	101751	0.985445	1.00441	2
NC_001141.2	102001	0.971812	1.00441	2
NC_001141.2	102251	1.06267	1.00441	2
NC_001141.2	102501	1.04968	1.00441	2
NC_001141.2	102751	1.11945	1.00441	2
NC_001141.2	103001	1.16927	1.00441	2
NC_001141.2	103251	0.974251	1.00441	2
NC_001141.2	103501	1.01232	1.00441	2
NC_001141.2	103751	0.909818	1.00441	2
NC_001141.2	104001	1.15974	1.00441	2
NC_001141.2	104251	1.10264	1.00441	2
NC_001141.2	104501	0.943349	1.00441	2
NC_001141.2	104751	0.935772	1.00441	2
NC_001141.2	105001	0.758811	1.00441	2
NC_001141.2	105251	0.820947	1.00441	2
NC_001141.2	105501	0.801801	1.00441	2
NC_001141.2	105751	0.8325	1.00441	2
NC_001141.2	106001	0.951417	1.00441	2
NC_001141.2	106251	1.02548	1.00441	2
NC_001141.2	106501	1.02781	1.00441	2
NC_001141.2	106751	1.14536	1.00441	2
NC_001141.2	107001	0.985528	1.00441	2
NC_001141.2	107251	1.03467	1.00441	2
NC_001141.2	107501	0.973969	1.00441	2
NC_001141.2	107751	0.948681	1.00441	2
NC_001141.2	108001	0.897924	1.00441	2
NC_001141.2	108251	0.950926	1.00441	2
NC_001141.2	108501	1.02983	1.00441	2
NC_001141.2	108751	1.11786	1.00441	2
NC_001141.2	109001	1.08376	1.00441	2
NC_001141.2	109251	0.947768	1.00441	2
NC_001141.2	109501	1.06083	1.00441	2
NC_001141.2	109751	1.03332	1.00441	2
NC_001141.2	110001	0.937342	1.00441	2
NC_001141.2	110251	1.06446	1.00441	2
NC_001141.2	110501	1.21742	1.00441	2
NC_001141.2	110751	1.08253	1.00441	2
NC_001141.2	111001	1.18041	1.00441	2
NC_001141.2	111251	1.13687	1.00441	2
NC_001141.2	111501	1.0945	1.00441	2
NC_001141.2	111751	1.03427	1.00441	2
NC_001141.2	112001	1.16157	1.00441	2
NC_001141.2	112251	0.933077	1.00441	2
NC_001141.2	112501	0.977632	1.00441	2
NC_001141.2	112751	0.98582	1.00441	2
NC_001141.2	113001	0.956273	1.00441	2
NC_001141.2	113251	1.15066	1.00441	2
NC_001141.2	113501	1.15066	1.00441	2
NC_001141.2	113751	0.939993	1.00441	2
NC_001141.2	114001	0.91131	1.00441	2
NC_001141.2	114251	1.05116	1.00441	2
NC_001141.2	114501	0.992844	1.00441	2
NC_001141.2	114751	1.06414	1.00441	2
NC_001141.2	115001	1.02116	1.00441	2
NC_001141.2	115251	0.995813	1.00441	2
NC_001141.2	115501	0.94247	1.00441	2
NC_001141.2	115751	1.04889	1.00441	2
NC_001141.2	116001	1.13656	1.00441	2
NC_001141.2	116251	1.11206	1.00441	2
NC_001141.2	116501	0.958869	1.00441	2
NC_001141.2	116751	0.928491	1.00441	2
NC_001141.2	117001	1.06445	1.00441	2
NC_001141.2	117251	0.920728	1.00441	2
NC_001141.2	117501	0.8798	1.00441	2
NC_001141.2	117751	1.00477	1.00441	2
NC_001141.2	118001	0.973942	1.00441	2
NC_001141.2	118251	0.962671	1.00441	2
NC_001141.2	118501	1.03917	1.00441	2
NC_001141.2	118751	1.23027	1.00441	2
NC_001141.2	119001	1.11391	1.00441	2
NC_001141.2	119251	1.04846	1.00441	2
NC_001141.2	119501	1.07718	1.00441	2
NC_001141.2	119751	1.08731	1.00441	2
NC_001141.2	120001	1.07719	1.00441	2
NC_001141.2	120251	1.08631	1.00441	2
NC_001141.2	120501	0.967076	1.00441	2
NC_001141.2	120751	1.04222	1.00441	2
NC_001141.2	121001	0.985322	1.00441	2
NC_001141.2	121251	0.996029	1.00441	2
NC_001141.2	121501	0.937779	1.00441	2
NC_001141.2	121751	0.932443	1.00441	2
NC_001141.2	122001	0.974824	1.00441	2
NC_001141.2	122251	0.93459	1.00441	2
NC_001141.2	122501	0.937955	1.00441	2
NC_001141.2	122751	0.977094	1.00441	2
NC_001141.2	123001	1.16267	1.00441	2
NC_001141.2	123251	1.1226	1.00441	2
NC_001141.2	123501	0.997212	1.00441	2
NC_001141.2	123751	1.07013	1.00441	2
NC_001141.2	124001	1.05494	1.00441	2
NC_001141.2	124251	0.983339	1.00441	2
NC_001141.2	124501	1.13215	1.00441	2
NC_001141.2	124751	1.05575	1.00441	2
NC_001141.2	125001	1.06141	1.00441	2
NC_001141.2	125251	1.05662	1.00441	2
NC_001141.2	125501	0.906989	1.00441	2
NC_001141.2	125751	1.18056	1.00441	2
NC_001141.2	126001	0.928561	1.00441	2
NC_001141.2	126251	1.05328	1.00441	2
NC_001141.2	126501	0.978178	1.00441	2
NC_001141.2	126751	0.900398	1.00441	2
NC_001141.2	127001	1.0556	1.00441	2
NC_001141.2	127251	0.89105	1.00441	2
NC_001141.2	127501	0.973374	1.00441	2
NC_001141.2	127751	0.926992	1.00441	2
NC_001141.2	128001	0.89257	1.00441	2
NC_001141.2	128251	0.997319	1.00441	2
NC_001141.2	128501	0.949388	1.00441	2
NC_001141.2	128751	1.08826	1.00441	2
NC_001141.2	129001	0.989312	1.00441	2
NC_001141.2	129251	0.993462	1.00441	2
NC_001141.2	129501	0.868783	1.00441	2
NC_001141.2	129751	1.16952	1.00441	2
NC_001141.2	130001	1.27073	1.00441	2
NC_001141.2	130251	1.08847	1.00441	2
NC_001141.2	130501	1.14279	1.00441	2
NC_001141.2	130751	0.987255	1.00441	2
NC_001141.2	131001	1.04856	1.00441	2
NC_001141.2	131251	1.1149	1.00441	2
NC_001141.2	131501	0.987779	1.00441	2
NC_001141.2	131751	0.80778	1.00441	2
NC_001141.2	132001	0.99273	1.00441	2
NC_001141.2	132251	0.977777	1.00441	2
NC_001141.2	132501	0.96653	1.00441	2
NC_001141.2	132751	0.893074	1.00441	2
NC_001141.2	133001	1.01579	1.00441	2
NC_001141.2	133251	1.09465	1.00441	2
NC_001141.2	133501	1.17909	1.00441	2
NC_001141.2	133751	1.06796	1.00441	2
NC_001141.2	134001	0.9945	1.00441	2
NC_001141.2	134251	1.1112	1.00441	2
NC_001141.2	134501	1.13617	1.00441	2
NC_001141.2	134751	1.17543	1.00441	2
NC_001141.2	135001	0.961945	1.00441	2
NC_001141.2	135251	1.01538	1.00441	2
NC_001141.2	135501	0.996647	1.00441	2
NC_001141.2	135751	0.967076	1.00441	2
NC_001141.2	136001	0.98244	1.00441	2
NC_001141.2	136251	0.992249	1.00441	2
NC_001141.2	136501	0.856435	1.00441	2
NC_001141.2	136751	0.73315	1.00441	2
NC_001141.2	137001	0.873081	1.00441	2
NC_001141.2	137251	0.910568	1.00441	2
NC_001141.2	137501	0.882732	1.00441	2
NC_001141.2	137751	0.677381	1.00441	2
NC_001141.2	138001	0.876831	1.00441	2
NC_001141.2	138251	0.922907	1.00441	2
NC_001141.2	138501	0.882414	1.00441	2
NC_001141.2	138751	0.97043	1.00441	2
NC_001141.2	139001	1.20947	1.00441	2
NC_001141.2	139251	1.18428	1.00441	2
NC_001141.2	139501	1.02395	1.00441	2
NC_001141.2	139751	1.04062	1.00441	2
NC_001141.2	140001	0.833481	1.00441	2
NC_001141.2	140251	0.939585	1.00441	2
NC_001141.2	140501	0.953191	1.00441	2
NC_001141.2	140751	1.02671	1.00441	2
NC_001141.2	141001	0.99013	1.00441	2
NC_001141.2	141251	1.06835	1.00441	2
NC_001141.2	141501	0.972605	1.00441	2
NC_001141.2	141751	0.93644	1.00441	2
NC_001141.2	142001	1.00882	1.00441	2
NC_001141.2	142251	0.909386	1.00441	2
NC_001141.2	142501	0.960918	1.00441	2
NC_001141.2	142751	1.04897	1.00441	2
NC_001141.2	143001	1.11837	1.00441	2
NC_001141.2	143251	1.25713	1.00441	2
NC_001141.2	143501	1.03487	1.00441	2
NC_001141.2	143751	0.913593	1.00441	2
NC_001141.2	144001	1.03591	1.00441	2
NC_001141.2	144251	1.08631	1.00441	2
NC_001141.2	144501	1.01004	1.00441	2
NC_001141.2	144751	0.932937	1.00441	2
NC_001141.2	145001	1.01818	1.00441	2
NC_001141.2	145251	1.00441	1.00441	2
NC_001141.2	145501	1.02752	1.00441	2
NC_001141.2	145751	0.921118	1.00441	2
NC_001141.2	146001	0.968974	1.00441	2
NC_001141.2	146251	1.10965	1.00441	2
NC_001141.2	146501	1.03468	1.00441	2
NC_001141.2	146751	1.67948	1.00441	2
NC_001141.2	147001	1.2517	1.00441	2
NC_001141.2	147251	0.932998	1.00441	2
NC_001141.2	147501	0.976381	1.00441	2
NC_001141.2	147751	1.06838	1.00441	2
NC_001141.2	148001	0.879617	1.00441	2
NC_001141.2	148251	1.01818	1.00441	2
NC_001141.2	148501	0.923553	1.00441	2
NC_001141.2	148751	0.823954	1.00441	2
NC_001141.2	149001	0.947596	1.00441	2
NC_001141.2	149251	0.974251	1.00441	2
NC_001141.2	149501	0.947101	1.00441	2
NC_001141.2	149751	0.836801	1.00441	2
NC_001141.2	150001	0.987255	1.00441	2
NC_001141.2	150251	0.96836	1.00441	2
NC_001141.2	150501	0.974263	1.00441	2
NC_001141.2	150751	1.09664	1.00441	2
NC_001141.2	151001	1.01915	1.00441	2
NC_001141.2	151251	1.01061	1.00441	2
NC_001141.2	151501	1.00417	1.00441	2
NC_001141.2	151751	1.01046	1.00441	2
NC_001141.2	152001	0.875716	1.00441	2
NC_001141.2	152251	1.00099	1.00441	2
NC_001141.2	152501	1.03876	1.00441	2
NC_001141.2	152751	1.13252	1.00441	2
NC_001141.2	153001	1.07967	1.00441	2
NC_001141.2	153251	0.834489	1.00441	2
NC_001141.2	153501	1.05322	1.00441	2
NC_001141.2	153751	1.10307	1.00441	2
NC_001141.2	154001	1.08218	1.00441	2
NC_001141.2	154251	0.916829	1.00441	2
NC_001141.2	154501	1.02752	1.00441	2
NC_001141.2	154751	0.859306	1.00441	2
NC_001141.2	155001	0.793978	1.00441	2
NC_001141.2	155251	0.849593	1.00441	2
NC_001141.2	155501	0.943895	1.00441	2
NC_001141.2	155751	0.9614	1.00441	2
NC_001141.2	156001	0.857451	1.00441	2
NC_001141.2	156251	0.963298	1.00441	2
NC_001141.2	156501	1.03803	1.00441	2
NC_001141.2	156751	1.14385	1.00441	2
NC_001141.2	157001	0.996958	1.00441	2
NC_001141.2	157251	1.14249	1.00441	2
NC_001141.2	157501	1.16677	1.00441	2
NC_001141.2	157751	1.02853	1.00441	2
NC_001141.2	158001	1.11573	1.00441	2
NC_001141.2	158251	1.02334	1.00441	2
NC_001141.2	158501	1.08097	1.00441	2
NC_001141.2	158751	1.02685	1.00441	2
NC_001141.2	159001	1.02197	1.00441	2
NC_001141.2	159251	1.14277	1.00441	2
NC_001141.2	159501	1.22358	1.00441	2
NC_001141.2	159751	1.09948	1.00441	2
NC_001141.2	160001	0.9206	1.00441	2
NC_001141.2	160251	0.917369	1.00441	2
NC_001141.2	160501	0.920618	1.00441	2
NC_001141.2	160751	0.929783	1.00441	2
NC_001141.2	161001	1.01637	1.00441	2
NC_001141.2	161251	1.1602	1.00441	2
NC_001141.2	161501	1.06389	1.00441	2
NC_001141.2	161751	1.06436	1.00441	2
NC_001141.2	162001	1.08344	1.00441	2
NC_001141.2	162251	0.996966	1.00441	2
NC_001141.2	162501	0.926608	1.00441	2
NC_001141.2	162751	0.885061	1.00441	2
NC_001141.2	163001	0.863264	1.00441	2
NC_001141.2	163251	1.07254	1.00441	2
NC_001141.2	163501	1.00525	1.00441	2
NC_001141.2	163751	0.947543	1.00441	2
NC_001141.2	164001	1.04385	1.00441	2
NC_001141.2	164251	0.997671	1.00441	2
NC_001141.2	164501	0.925161	1.00441	2
NC_001141.2	164751	1.00882	1.00441	2
NC_001141.2	165001	1.21215	1.00441	2
NC_001141.2	165251	0.962533	1.00441	2
NC_001141.2	165501	0.955268	1.00441	2
NC_001141.2	165751	0.954202	1.00441	2
NC_001141.2	166001	1.11022	1.00441	2
NC_001141.2	166251	1.14583	1.00441	2
NC_001141.2	166501	1.04192	1.00441	2
NC_001141.2	166751	1.08502	1.00441	2
NC_001141.2	167001	1.03343	1.00441	2
NC_001141.2	167251	0.930298	1.00441	2
NC_001141.2	167501	1.10735	1.00441	2
NC_001141.2	167751	1.09874	1.00441	2
NC_001141.2	168001	1.15656	1.00441	2
NC_001141.2	168251	1.06414	1.00441	2
NC_001141.2	168501	1.0016	1.00441	2
NC_001141.2	168751	1.11013	1.00441	2
NC_001141.2	169001	1.22869	1.00441	2
NC_001141.2	169251	1.08794	1.00441	2
NC_001141.2	169501	0.963314	1.00441	2
NC_001141.2	169751	1.05698	1.00441	2
NC_001141.2	170001	0.841545	1.00441	2
NC_001141.2	170251	0.951345	1.00441	2
NC_001141.2	170501	1.12186	1.00441	2
NC_001141.2	170751	1.00304	1.00441	2
NC_001141.2	171001	0.930217	1.00441	2
NC_001141.2	171251	0.898044	1.00441	2
NC_001141.2	171501	0.965934	1.00441	2
NC_001141.2	171751	1.07117	1.00441	2
NC_001141.2	172001	1.10365	1.00441	2
NC_001141.2	172251	0.953083	1.00441	2
NC_001141.2	172501	0.849897	1.00441	2
NC_001141.2	172751	0.834489	1.00441	2
NC_001141.2	173001	0.942092	1.00441	2
NC_001141.2	173251	0.99273	1.00441	2
NC_001141.2	173501	1.09466	1.00441	2
NC_001141.2	173751	0.883968	1.00441	2
NC_001141.2	174001	0.943895	1.00441	2
NC_001141.2	174251	0.934335	1.00441	2
NC_001141.2	174501	0.871815	1.00441	2
NC_001141.2	174751	0.963314	1.00441	2
NC_001141.2	175001	0.920142	1.00441	2
NC_001141.2	175251	1.0393	1.00441	2
NC_001141.2	175501	0.946271	1.00441	2
NC_001141.2	175751	0.831652	1.00441	2
NC_001141.2	176001	1.01947	1.00441	2
NC_001141.2	176251	1.15984	1.00441	2
NC_001141.2	176501	1.0987	1.00441	2
NC_001141.2	176751	0.816547	1.00441	2
NC_001141.2	177001	0.728959	1.00441	2
NC_001141.2	177251	0.691308	1.00441	2
NC_001141.2	177501	0.806673	1.00441	2
NC_001141.2	177751	0.826382	1.00441	2
NC_001141.2	178001	0.82349	1.00441	2
NC_001141.2	178251	0.989727	1.00441	2
NC_001141.2	178501	1.13724	1.00441	2
NC_001141.2	178751	0.930084	1.00441	2
NC_001141.2	179001	0.784252	1.00441	2
NC_001141.2	179251	0.842052	1.00441	2
NC_001141.2	179501	1.02143	1.00441	2
NC_001141.2	179751	0.972503	1.00441	2
NC_001141.2	180001	0.921336	1.00441	2
NC_001141.2	180251	0.826675	1.00441	2
NC_001141.2	180501	1.00624	1.00441	2
NC_001141.2	180751	0.981519	1.00441	2
NC_001141.2	181001	0.984048	1.00441	2
NC_001141.2	181251	0.955238	1.00441	2
NC_001141.2	181501	1.08418	1.00441	2
NC_001141.2	181751	0.952075	1.00441	2
NC_001141.2	182001	1.05663	1.00441	2
NC_001141.2	182251	0.951345	1.00441	2
NC_001141.2	182501	1.00064	1.00441	2
NC_001141.2	182751	0.948168	1.00441	2
NC_001141.2	183001	0.993863	1.00441	2
NC_001141.2	183251	1.02433	1.00441	2
NC_001141.2	183501	1.12448	1.00441	2
NC_001141.2	183751	1.00538	1.00441	2
NC_001141.2	184001	0.93611	1.00441	2
NC_001141.2	184251	1.16201	1.00441	2
NC_001141.2	184501	0.982186	1.00441	2
NC_001141.2	184751	1.04304	1.00441	2
NC_001141.2	185001	1.17107	1.00441	2
NC_001141.2	185251	0.954715	1.00441	2
NC_001141.2	185501	1.00039	1.00441	2
NC_001141.2	185751	1.10264	1.00441	2
NC_001141.2	186001	1.13707	1.00441	2
NC_001141.2	186251	1.18115	1.00441	2
NC_001141.2	186501	1.00298	1.00441	2
